Action,Item Code,Title,Short Desc,Long Desc,Taxable,Ship Type,List Price,Price,Start Date,Long Desc 2,Long Desc 3,Long Desc 4,Long Desc 5,Manufacturer,MFG Part Number,Sort Hint,Onsale Image,Status,Available,Hide in Search,In Stock,Product Weight,Weight Unit,Product length,Product width,Product height,Dimension unit,Cost,Meta Keywords,Meta Description,Page Title,Notes for Catalog Designer,Preorder Item,Large Image,Large Image2,Large Image3,Large Image4,Large Image5,Item Image,Item Image2,Item Image3,Item Image4,Item Image5,Thumbnail Image,Thumbnail Image2,Thumbnail Image3,Thumbnail Image4,Thumbnail Image5,Small Image,Small Image2,Small Image3,Small Image4,Small Image5,Parent Item Code,Display Using Template,Availability Date,SeoURL,Bread Crumb Category,UPC,Item Type,Item Theme
add/edit,KINGSIZEBEDS-2,Oriel Solid Wood King Size Bed,Oriel Solid Wood King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,2950.0,2694.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Oriel Solid Wood King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-2_1599036821245_k-2.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-2_1599036821245_k-2.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-2_1599036821245_k-2.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-2_1599036821245_k-2.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/oriel-solid-wood-king-size-bed-kingsizebeds-2/,King Size Beds,295534040205,Shippable Product,0
add/edit,KINGSIZEBEDS-3,Bari King Size Bed,Bari King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3050.0,2794.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Bari King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-3_1599036868384_k-3.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-3_1599036868384_k-3.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-3_1599036868384_k-3.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-3_1599036868384_k-3.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/bari-king-size-bed-kingsizebeds-3/,King Size Beds,295535040205,Shippable Product,0
add/edit,KINGSIZEBEDS-4,Baia Mare King Size Bed,Baia Mare King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Baia Mare King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-4_1599036891003_k-4.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-4_1599036891003_k-4.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-4_1599036891003_k-4.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-4_1599036891003_k-4.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/baia-mare-king-size-bed-kingsizebeds-4/,King Size Beds,295536040205,Shippable Product,0
add/edit,KINGSIZEBEDS-5,Vincent King Size Bed,Vincent King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,2950.0,2694.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Vincent King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-5_1599036921505_k-5.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-5_1599036921505_k-5.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-5_1599036921505_k-5.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-5_1599036921505_k-5.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/vincent-king-size-bed-kingsizebeds-5/,King Size Beds,295537040205,Shippable Product,0
add/edit,KINGSIZEBEDS-6,Stanfield Solid Wood King Size Bed,Stanfield Solid Wood King Size Bed,"<div><p>Traditional Style takes inspiration from indigenous arts and craft originating from the Indian sub-continent and certain style periods pertaining to the early Baroque and French eras. Traditional furniture is synonymous with artistic embellishments, contrasting inlays, plush fabrics, decorative trims, crown moldings and intricate details.</p></div>",Yes,,3000.0,2744.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Stanfield Solid Wood King Size Bed,,No,/20210219712/assets/items/largeimages/KINGSIZEBEDS-6_1599036985920_k-6.jpg,,,,,/20210219712/assets/items/images/KINGSIZEBEDS-6_1599036985920_k-6.jpg,,,,,/20210219712/assets/items/thumbnails/KINGSIZEBEDS-6_1599036985920_k-6.jpg,,,,,/20210219712/assets/items/small/KINGSIZEBEDS-6_1599036985920_k-6.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/king-size-beds/stanfield-solid-wood-king-size-bed-kingsizebeds-6/,King Size Beds,295538040205,Shippable Product,0
add/edit,SINGLEBED-1,Lyra Single Bed in Black Colour,Lyra Single Bed in Black Colour,"<div><p>Woodsworth is our premium homegrown label thats part classic, part contemporary. A delectable amalgamation of the timeless and trendy, a precarious balance of function and flair. Woodsworth is a harmonious fit for all tastes, styles and spaces.</p><p>Mission style beds are beautiful, versatile pieces that can serve as an eye-catching centrepiece in any bedroom. The natural wood look of mission beds provides a simple yet elegant look. Mission style furniture originated in the 19th century but has become a popular furniture style in many homes today. The straight lines and flat panes of this style furniture will highlight the natural grains in the wood.</p></div>",Yes,,1100.0,1000.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Lyra Single Bed in Black Colour,,No,/20210219712/assets/items/largeimages/SINGLEBED-1.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-1.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-1.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-1.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/lyra-single-bed-in-black-colour-singlebed-1/,Single Beds,295493033109,Shippable Product,0
add/edit,SINGLEBED-2,Pheonix Single Bed in Brown Colour,Pheonix Single Bed in Brown Colour,"<div><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.</p></div>",Yes,,1200.0,1100.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Pheonix Single Bed in Brown Colour,,No,/20210219712/assets/items/largeimages/SINGLEBED-2.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-2.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-2.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-2.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/pheonix-single-bed-in-brown-colour-singlebed-2/,Single Beds,295494033109,Shippable Product,0
add/edit,SINGLEBED-3,Capricon Single Bed in Black & Brown Colour,Capricon Single Bed in Black & Brown Colour,"<div><p>Capricon Single Bed in Black &amp; Brown Colour</p><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.</p></div>",Yes,,1100.0,1050.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Capricon Single Bed in Black & Brown Colour,,No,/20210219712/assets/items/largeimages/SINGLEBED-3.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-3.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-3.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-3.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/capricon-single-bed-in-black-brown-colour-singlebed-3/,Single Beds,295495033109,Shippable Product,0
add/edit,SINGLEBED-4,Acropolis Solid Wood Single Bed,Acropolis Solid Wood Single Bed,"<div><p>Acropolis Solid Wood Single Bed</p><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.</p></div>",Yes,,2400.0,2000.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Acropolis Solid Wood Single Bed,,No,/20210219712/assets/items/largeimages/SINGLEBED-4.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-4.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-4.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-4.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/acropolis-solid-wood-single-bed-singlebed-4/,Single Beds,295496033109,Shippable Product,0
add/edit,SINGLEBED-5,Stanfield Solid Wood Single Bed,Stanfield Solid Wood Single Bed,"<div><p>Stanfield Solid Wood Single Bed</p><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.</p></div>",Yes,,1400.0,1400.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Stanfield Solid Wood Single Bed,,No,/20210219712/assets/items/largeimages/SINGLEBED-5.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-5.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-5.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-5.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/stanfield-solid-wood-single-bed-singlebed-5/,Single Beds,295497033109,Shippable Product,0
add/edit,SINGLEBED-6,Acropolis Solid Wood Single Bed,Acropolis Solid Wood Single Bed,"<div><p>Acropolis Solid Wood Single Bed</p><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.</p></div>",Yes,,1400.0,1350.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Acropolis Solid Wood Single Bed,,No,/20210219712/assets/items/largeimages/SINGLEBED-6.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-6.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-6.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-6.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/acropolis-solid-wood-single-bed-singlebed-6/,Single Beds,295498033109,Shippable Product,0
add/edit,SINGLEBED-7,Raliegh Single Bed in Rustic Teak Finish,Raliegh Single Bed in Rustic Teak Finish,"<p>Raliegh Single Bed in Rustic Teak Finish</p><p>HOMDEC, have recognized the beauty and potential of incorporating metals interestingly into dcor.Over the past couple of years, metal furniture has garnered pride of place on leading global designer trends for interior dcor. HOMDEC beds are the perfect addition to any bedroom.These beds can be dismantled and reassembled time and time again, without any loosening, bending or breaking. Add to their superior build quality the most beautiful designs and you may find that have purchased a bed for life!</p><p>Contemporary is very current and in trend, of the here and now. Its a very fluid, simplistic style which takes its cues from the in-vogue polishes, textures and colors of the season and is bereft of any ornamentation or embellishments.  dd</p>",Yes,,1500.0,1500.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Raliegh Single Bed in Rustic Teak Finish,,No,/20210219712/assets/items/largeimages/SINGLEBED-7.jpg,,,,,/20210219712/assets/items/images/SINGLEBED-7.jpg,,,,,/20210219712/assets/items/thumbnails/SINGLEBED-7.jpg,,,,,/20210219712/assets/items/small/SINGLEBED-7.jpg,,,,,,itemtemplate.vm,,product/furniture/beds/single-beds/raliegh-single-bed-in-rustic-teak-finish-singlebed-7/,Shop,295499033109,Shippable Product,0
add/edit,SINGLEBEDSHEET,Floral Bed Sheet,White and Pink floral cotton bed sheet,,No,,100.0,100.0,,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,,,No,/20210219712/assets/items/largeimages/SINGLEBEDSHEET.jpg,,,,,,,,,,,,,,,,,,,,,,,,Shop,,Shippable Product,0
add/edit,SOFABED-1,Banzan Sofa Cum Bed in Red Colour,Banzan Sofa Cum Bed in Red Colour,"<div><p>Mintwud is a classic amalgamation of form and function. Crafted for compact homes, the range is clean and convenient and has an understated design aesthetic that adapts to any space.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, its a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,2400.0,2100.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Banzan Sofa Cum Bed in Red Colour,,No,/20210219712/assets/items/largeimages/SOFABED-1.jpg,,,,,/20210219712/assets/items/images/SOFABED-1.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-1.jpg,,,,,/20210219712/assets/items/small/SOFABED-1.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/banzan-sofa-cum-bed-in-red-colour-sofabed-1/,Sofa Cum Bed,295487033105,Shippable Product,0
add/edit,SOFABED-2,Luiz Sofa Cum Bed In Grey Colour,Luiz Sofa Cum Bed In Grey Colour,"<div><p>Mintwud is a classic amalgamation of form and function. Crafted for compact homes, the range is clean and convenient and has an understated design aesthetic that adapts to any space.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, its a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,2000.0,1700.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Luiz Sofa Cum Bed In Grey Colour,,No,/20210219712/assets/items/largeimages/SOFABED-2.jpg,,,,,/20210219712/assets/items/images/SOFABED-2.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-2.jpg,,,,,/20210219712/assets/items/small/SOFABED-2.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/luiz-sofa-cum-bed-in-grey-colour-sofabed-2/,Sofa Cum Bed,295488033105,Shippable Product,0
add/edit,SOFABED-3,King Size Sofa cum Bed,King Size Sofa cum Bed,"<div><p>For Crystal Furnitech convenience is the most important aspect in home furniture. At Crystal Furnitech we couple this convenience of comfort with cost effectiveness in every design that we offer. We have everything you need to beautify your valued abode. With exceptional quality and unbeatable price, our collection of fine bedroom furniture will make your dreams come true.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, its a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,1700.0,1700.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,King Size Sofa cum Bed,,No,/20210219712/assets/items/largeimages/SOFABED-3.jpg,,,,,/20210219712/assets/items/images/SOFABED-3.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-3.jpg,,,,,/20210219712/assets/items/small/SOFABED-3.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/king-size-sofa-cum-bed-sofabed-3/,Sofa Cum Bed,295489033105,Shippable Product,0
add/edit,SOFABED-4,Queen Size Sofa cum Bed,Queen Size Sofa cum Bed,"<div><p>For Crystal Furnitech convenience is the most important aspect in home furniture. At Crystal Furnitech we couple this convenience of comfort with cost effectiveness in every design that we offer. We have everything you need to beautify your valued abode. With exceptional quality and unbeatable price, our collection of fine bedroom furniture will make your dreams come true.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, it&rsquo;s a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,1200.0,1200.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Queen Size Sofa cum Bed,,No,/20210219712/assets/items/largeimages/SOFABED-4.jpg,,,,,/20210219712/assets/items/images/SOFABED-4.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-4.jpg,,,,,/20210219712/assets/items/small/SOFABED-4.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/queen-size-sofa-cum-bed-sofabed-4/,Sofa Cum Bed,295490033105,Shippable Product,0
add/edit,SOFABED-5,Darwin Sofa Cum Bed In Grey Colour,Darwin Sofa Cum Bed In Grey Colour,"<div><p>Casacraft offers the best in comfort with elan. The collections are a series of modern trendy designs, simple yet striking and represent the ideals of minimalism. The designs are a perfect blend of functionality and exceptional aesthetics. Each piece is crafted with passion and follows international standards on quality and style.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, it&rsquo;s a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,1900.0,1850.0,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Darwin Sofa Cum Bed In Grey Colour,,No,/20210219712/assets/items/largeimages/SOFABED-5.jpg,,,,,/20210219712/assets/items/images/SOFABED-5.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-5.jpg,,,,,/20210219712/assets/items/small/SOFABED-5.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/darwin-sofa-cum-bed-in-grey-colour-sofabed-5/,Sofa Cum Bed,295491033105,Shippable Product,0
add/edit,SOFABED-6,Sofa Cum Bed with 2 Pillows in Red Colour,Sofa Cum Bed with 2 Pillows in Red Colour,"<div><p>For Crystal Furnitech convenience is the most important aspect in home furniture. At Crystal Furnitech we couple this convenience of comfort with cost effectiveness in every design that we offer. We have everything you need to beautify your valued abode. With exceptional quality and unbeatable price, our collection of fine bedroom furniture will make your dreams come true.</p><p>A Sofa cum Bed is a multi-functional piece of furniture, it&rsquo;s a sofa or divan by day, flipped into a double bed at night. Available in different styles like the simple foldable or the pull out or convertible version.</p></div>",Yes,,34.55,34.55,08/04/2020,,,,,,,,,Product is Complete,Yes,No,Yes,0.0,lb,0.0,0.0,0.0,inch,0.0,,,Sofa Cum Bed with 2 Pillows in Red Colour,,No,/20210219712/assets/items/largeimages/SOFABED-6.jpg,,,,,/20210219712/assets/items/images/SOFABED-6.jpg,,,,,/20210219712/assets/items/thumbnails/SOFABED-6.jpg,,,,,/20210219712/assets/items/small/SOFABED-6.jpg,,,,,,itemtemplate.vm,,product/furniture/sofas/sofa-cum-bed/sofa-cum-bed-with-2-pillows-in-red-colour-sofabed-6/,Sofa Cum Bed,295492033105,Shippable Product,0
